track_id,eventID,momentum,nSciFiHits,scifi_x,scifi_z,scifi_dxdy,scifi_slope_dxdz,scifi_slope_dydz,x_position,y_position,nUTHits,ut_x_max,ut_x_min,ut_y_begin,ut_y_end,ut_z_position,isDownstreamTrack
1088,504487,18817.267859768664,0,"[582.2149658203125, 562.762451171875, 626.2791748046875, 606.4149780273438, 661.3349609375, 639.6851196289062, 707.844482421875, 686.0349731445312, 742.4649658203125, 718.3544921875, 791.281982421875, 767.2899780273438]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8984375, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.05372365936636925,0.03969058766961098,126.17344665527344,102.3065414428711,4,"[123.88447570800781, 134.72515869140625, 140.34381103515625, 141.8779754638672]","[123.88447570800781, 126.2361831665039, 131.85484313964844, 141.8779754638672]","[94.69999694824219, 96.44960021972656, 94.89063262939453, 94.69999694824219]","[192.10000610351562, 193.47897338867188, 191.9199981689453, 192.10000610351562]","[2306.846435546875, 2361.846435546875, 2586.846435546875, 2641.846435546875]",True
1089,504487,13785.546998902484,0,"[902.4650268554688, 902.535400390625, 938.8736572265625, 938.7900390625, 1020.9100341796875, 1020.0525512695312, 1058.6495361328125, 1141.7900390625, 1139.8885498046875, 1180.61865234375, 1178.9600830078125]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.08799868077039719,0.017351191490888596,199.14324951171875,40.08217239379883,4,"[197.2384490966797, 207.2005157470703, 225.92356872558594, 226.7318572998047]","[197.2384490966797, 198.7115478515625, 217.43460083007812, 226.7318572998047]","[-0.9000007510185242, 2.6213042736053467, -2.0474369525909424, -0.9000007510185242]","[96.5, 99.65067291259766, 94.98192596435547, 96.5]","[2328.153564453125, 2383.153564453125, 2608.153564453125, 2663.153564453125]",True
1090,504487,8702.361487856808,0,"[1321.510009765625, 1319.7930908203125, 1377.9444580078125, 1376.1600341796875, 1500.489990234375, 1497.5745849609375, 1559.354736328125, 1556.139892578125, 1683.135009765625, 1678.4378662109375, 1744.213134765625, 1739.43994140625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.12425115704536437,0.028719721361994743,282.51275634765625,62.8271598815918,4,"[279.8377380371094, 289.1123352050781, 318.99066162109375, 319.5780334472656]","[279.8377380371094, 280.62335205078125, 310.5016784667969, 319.5780334472656]","[-0.9000007510185242, -4.545050621032715, -2.129058361053467, -0.9000007510185242]","[96.5, 92.48431396484375, 94.90030670166016, 96.5]","[2328.153564453125, 2383.153564453125, 2593.153564453125, 2648.153564453125]",True
1091,504487,2039.3554903832617,0,"[-1956.2149658203125, -2100.4970703125, -2113.73486328125, -2473.60986328125, -2624.616455078125, -2483.42431640625, -2635.48486328125, -3004.23486328125, -3161.4091796875, -3009.927734375, -3167.35986328125]","[7826.09912109375, 7895.89990234375, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.0330960676074028,0.12734898924827576,-65.28675079345703,288.3841247558594,4,"[-63.95064926147461, -65.30711364746094, -69.95893859863281, -75.18865203857422]","[-63.95064926147461, -73.79608154296875, -78.44790649414062, -75.18865203857422]","[190.3000030517578, 197.46755981445312, 280.88714599609375, 285.8999938964844]","[287.70001220703125, 294.4969177246094, 377.91650390625, 383.29998779296875]","[2306.846435546875, 2361.846435546875, 2593.153564453125, 2648.153564453125]",False
1092,504487,2228.959501197102,0,"[-1497.864990234375, -1570.9820556640625, -1549.6708984375, -1623.235107421875, -1912.6600341796875, -1989.4947509765625, -1965.55859375, -2043.3349609375, -2344.31005859375, -2424.801025390625, -2396.72412109375, -2477.73486328125]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.006622673012316227,0.042542964220047,6.972224712371826,110.77960205078125,4,"[13.917470932006836, 7.057675838470459, 7.6219987869262695, 4.810075759887695]","[5.428501605987549, 7.057675838470459, -0.8669702410697937, 4.810075759887695]","[94.57113647460938, 94.69999694824219, 95.71290588378906, 94.69999694824219]","[191.60049438476562, 192.10000610351562, 192.7422637939453, 192.10000610351562]","[2368.153564453125, 2321.846435546875, 2601.846435546875, 2656.846435546875]",True
1093,504487,3439.062114578892,0,"[-1522.18994140625, -1618.6334228515625, -1518.728271484375, -1616.110107421875, -1831.1649169921875, -1933.8629150390625, -1824.3663330078125, -1927.6400146484375, -2147.360107421875, -2255.281005859375, -2136.258056640625, -2244.8349609375]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.099609375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.07489864528179169,0.09283453971147536,-162.29856872558594,220.98196411132812,4,"[-160.25064086914062, -158.43438720703125, -176.21165466308594, -185.34884643554688]","[-160.25064086914062, -166.92335510253906, -184.70062255859375, -185.34884643554688]","[190.3000030517578, 193.09373474121094, 188.14747619628906, 190.3000030517578]","[287.70001220703125, 290.12310791015625, 285.1768493652344, 287.70001220703125]","[2321.846435546875, 2376.846435546875, 2601.846435546875, 2656.846435546875]",True
1094,504487,2053.094428124596,0,"[-1230.7650146484375, -1275.4324951171875, -1311.394287109375, -1356.7100830078125, -1647.43505859375, -1694.0704345703125, -1732.3963623046875, -1779.4849853515625, -2081.909912109375, -2168.95751953125, -2217.135009765625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, -0.08748923242092133, -0.0]",0.04103781282901764,0.003307127160951495,130.98097229003906,8.528757095336914,4,"[129.31617736816406, 139.54747009277344, 141.9575653076172, 143.09661865234375]","[129.31617736816406, 131.05850219726562, 133.4685821533203, 143.09661865234375]","[-0.9000007510185242, 0.0625271275639534, -0.933357834815979, -0.9000007510185242]","[96.5, 97.0918960571289, 96.09600830078125, 96.5]","[2313.153564453125, 2368.153564453125, 2593.153564453125, 2648.153564453125]",True
1095,504487,1910.721596957236,0,"[-781.2599487304688, -849.2557373046875, -826.594482421875, -895.9650268554688, -1163.864990234375, -1238.8431396484375, -1210.5355224609375, -1286.4349365234375, -1568.139892578125, -1648.22607421875, -1613.77001953125, -1694.739990234375]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.1287926584482193,0.04323127120733261,186.5386505126953,56.7965087890625,4,"[181.667724609375, 191.97967529296875, 225.92356872558594, 226.7318572998047]","[181.667724609375, 183.49070739746094, 217.43460083007812, 226.7318572998047]","[-0.9000007510185242, -4.524697303771973, -2.0474369525909424, -0.9000007510185242]","[96.5, 92.50466918945312, 94.98192596435547, 96.5]","[2313.153564453125, 2368.153564453125, 2608.153564453125, 2663.153564453125]",False
1096,504487,2377.202699377114,0,"[-774.5399780273438, -812.4456176757812, -831.2171020507812, -869.3900146484375, -1090.235107421875, -1130.350341796875, -1150.3765869140625, -1190.5850830078125, -1421.7349853515625, -1462.9710693359375, -1483.519287109375, -1524.81494140625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.06599601358175278,0.00806385651230812,174.74490356445312,22.40172576904297,4,"[172.20907592773438, 182.18385314941406, 194.39031982421875, 195.2654571533203]","[172.20907592773438, 173.69488525390625, 185.90135192871094, 195.2654571533203]","[-0.9000007510185242, -3.667673349380493, -4.806238651275635, -0.9000007510185242]","[96.5, 93.3616943359375, 92.22312927246094, 96.5]","[2313.153564453125, 2368.153564453125, 2608.153564453125, 2663.153564453125]",True
1097,504487,3558.6302119027146,0,"[-540.1400146484375, -616.1235961914062, -526.4774169921875, -603.2899780273438, -748.6849975585938, -829.8568725585938, -732.7423095703125, -814.2100219726562, -963.989990234375, -1050.0950927734375, -944.6236572265625, -1031.1400146484375]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.041685137897729874,0.07794778048992157,119.75216674804688,193.90512084960938,6,"[118.03195190429688, 117.89087677001953, 128.83055114746094, 120.26464080810547, 131.9644775390625, 132.09214782714844]","[118.03195190429688, 117.89087677001953, 120.34158325195312, 111.77567291259766, 123.47550201416016, 132.09214782714844]","[190.3000030517578, 94.69999694824219, 192.93048095703125, 97.71472930908203, 190.12271118164062, 190.3000030517578]","[287.70001220703125, 192.10000610351562, 289.9598388671875, 194.7440948486328, 287.1520690917969, 287.70001220703125]","[2313.153564453125, 2306.846435546875, 2368.153564453125, 2361.846435546875, 2593.153564453125, 2648.153564453125]",True
1098,504487,2458.8723185045365,0,"[-342.5149841308594, -372.7474670410156, -251.33042907714844, -281.8349914550781, -139.81500244140625, -42.36524963378906, -74.79000854492188, 74.91500854492188, 39.87769317626953, 177.3257293701172, 141.94000244140625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.19862492382526398,0.06945271790027618,-520.82275390625,217.92059326171875,4,"[-515.0911254882812, -520.294677734375, -566.768798828125, -578.66552734375]","[-515.0911254882812, -528.7836303710938, -575.2578125, -578.66552734375]","[190.3000030517578, 191.17425537109375, 187.56504821777344, 190.3000030517578]","[287.70001220703125, 288.20361328125, 284.59442138671875, 287.70001220703125]","[2321.846435546875, 2376.846435546875, 2601.846435546875, 2641.846435546875]",False
1099,504487,7438.450384930832,0,"[-29.610000610351562, -55.00836944580078, 16.338123321533203, -9.140003204345703, 38.590003967285156, 9.813288688659668, 89.48648071289062, 60.560001373291016, 111.61500549316406, 79.35291290283203, 167.05665588378906, 134.56500244140625]","[7826.099609375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.056808594614267356,0.04916447028517724,-125.87128448486328,103.5735855102539,3,"[-124.61622619628906, -138.72470092773438, -143.62176513671875]","[-124.61622619628906, -147.2136688232422, -143.62176513671875]","[94.69999694824219, 95.46198272705078, 94.69999694824219]","[192.10000610351562, 192.49134826660156, 192.10000610351562]","[2328.153564453125, 2608.153564453125, 2663.153564453125]",False
1100,504487,2665.7991401258196,0,"[543.1400146484375, 513.5752563476562, 526.3739624023438, 496.2650146484375, 386.30999755859375, 354.3443298339844, 367.6248779296875, 335.8899841308594, 217.4350128173828, 183.72506713867188, 198.1248779296875, 164.16000366210938]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.2141832709312439,0.019043851643800735,518.7069702148438,51.389766693115234,4,"[510.6754150390625, 526.605712890625, 579.4098510742188, 585.6336669921875]","[510.6754150390625, 518.1167602539062, 570.9208984375, 585.6336669921875]","[-0.9000007510185242, -0.41501015424728394, -4.7082929611206055, -0.9000007510185242]","[96.5, 96.6143569946289, 92.32107543945312, 96.5]","[2313.153564453125, 2368.153564453125, 2608.153564453125, 2663.153564453125]",True
1101,504487,2752.2548370285867,0,"[784.510009765625, 746.1903686523438, 909.5621337890625, 870.6400146484375, 1069.6400146484375, 1027.330322265625, 1201.7740478515625, 1159.260009765625, 1364.9400634765625, 1318.4129638671875, 1503.3465576171875, 1456.5399169921875]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.045924022793769836,0.09419335424900055,-129.96742248535156,237.10443115234375,4,"[-128.59695434570312, -127.08772277832031, -135.53562927246094, -143.95555114746094]","[-128.59695434570312, -135.57669067382812, -144.02459716796875, -143.95555114746094]","[190.3000030517578, 190.35125732421875, 191.70616149902344, 190.3000030517578]","[287.70001220703125, 287.380615234375, 288.73553466796875, 287.70001220703125]","[2321.846435546875, 2376.846435546875, 2601.846435546875, 2656.846435546875]",True
1102,504487,3500.509224869698,0,"[861.6400146484375, 858.0611572265625, 937.2424926757812, 933.7900390625, 1099.715087890625, 1095.0379638671875, 1179.23828125, 1174.114990234375, 1345.9600830078125, 1339.3475341796875, 1429.038818359375, 1422.3599853515625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.0023743384517729282,0.0386413149535656,-19.59712791442871,92.3481216430664,4,"[-19.41947364807129, -19.13743019104004, -19.475223541259766, -20.2623233795166]","[-19.41947364807129, -23.460355758666992, -27.96419334411621, -20.2623233795166]","[46.900001525878906, 49.11599349975586, 93.37355041503906, 94.69999694824219]","[96.5, 98.52725219726562, 190.4029083251953, 192.10000610351562]","[2306.846435546875, 2361.846435546875, 2593.153564453125, 2648.153564453125]",True
1103,504487,10943.198243469542,0,"[1024.8900146484375, 958.1670532226562, 1104.0521240234375, 1036.6400146484375, 989.2352905273438, 1146.6644287109375, 1073.0150146484375, 1097.465087890625, 1018.5468139648438, 1187.8662109375, 1108.340087890625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1015625, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.1651928424835205,0.10180865973234177,408.97918701171875,250.3899383544922,4,"[405.34625244140625, 417.64398193359375, 458.91485595703125, 460.6870422363281]","[405.34625244140625, 409.1549987792969, 450.4258728027344, 460.6870422363281]","[190.3000030517578, 192.94680786132812, 193.4691925048828, 190.3000030517578]","[287.70001220703125, 289.9761657714844, 290.4985656738281, 287.70001220703125]","[2328.153564453125, 2383.153564453125, 2608.153564453125, 2663.153564453125]",True
1104,504487,2218.073705033071,0,"[1083.610107421875, 1032.9566650390625, 1249.5006103515625, 1198.43994140625, 1462.9149169921875, 1407.7578125, 1638.0843505859375, 1582.3599853515625, 1856.114990234375, 1795.7042236328125, 2038.884521484375, 1978.31005859375]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.053503964096307755,0.12440967559814455,-120.37716674804688,290.01922607421875,5,"[-118.69135284423828, -119.3039321899414, -114.46412658691406, -131.17977905273438, -137.0467529296875]","[-118.69135284423828, -119.3039321899414, -122.95309448242188, -139.6687469482422, -137.0467529296875]","[190.3000030517578, 285.8999938964844, 285.2120056152344, 288.05242919921875, 285.8999938964844]","[287.70001220703125, 383.29998779296875, 382.2413635253906, 385.081787109375, 383.29998779296875]","[2321.846435546875, 2328.153564453125, 2383.153564453125, 2608.153564453125, 2663.153564453125]",True
1105,504487,2583.8687132025266,0,"[1148.635009765625, 1093.0303955078125, 1308.65576171875, 1252.8599853515625, 1492.239990234375, 1431.4229736328125, 1661.267578125, 1599.7650146484375, 1845.510009765625, 1778.5439453125, 2021.965087890625, 1954.4649658203125]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.015031095594167708,0.12758424878120422,-54.2579345703125,307.9161682128906,4,"[-53.649147033691406, -47.64565658569336, -52.97949981689453, -58.70624923706055]","[-53.649147033691406, -56.13462448120117, -61.468467712402344, -58.70624923706055]","[285.8999938964844, 291.8875732421875, 282.3726501464844, 285.8999938964844]","[383.29998779296875, 388.91693115234375, 379.4020080566406, 383.29998779296875]","[2313.153564453125, 2368.153564453125, 2593.153564453125, 2648.153564453125]",True
1106,504487,2773.1273494180787,0,"[1203.31494140625, 1176.2269287109375, 1330.6895751953125, 1303.1649169921875, 1532.68994140625, 1502.091796875, 1667.14501953125, 1636.590087890625, 1873.0850830078125, 1838.672607421875, 2013.68359375, 1978.31005859375]","[7826.09912109375, 7895.8994140625, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8984375, 9333.099609375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.014250938780605791,0.08475882560014725,-30.16307258605957,130.79100036621094,4,"[-30.63654136657715, -24.426212310791016, -21.6209774017334, -25.881324768066406]","[-30.63654136657715, -32.915184020996094, -30.109947204589844, -25.881324768066406]","[94.69999694824219, 97.92577362060547, 93.18582153320312, 94.69999694824219]","[192.10000610351562, 194.95513916015625, 190.21517944335938, 192.10000610351562]","[2313.153564453125, 2368.153564453125, 2593.153564453125, 2648.153564453125]",False
1107,504487,3286.7859645135377,0,"[1262.5899658203125, 1252.26123046875, 1362.53076171875, 1352.0849609375, 1556.389892578125, 1661.267578125, 1648.56005859375, 1859.114990234375, 1967.0863037109375, 1952.4849853515625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8648.1005859375, 8717.900390625, 9193.099609375, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, -0.08748923242092133, -0.0, -0.0, -0.08748923242092133, -0.0]",0.04550280421972275,0.05534314364194869,55.00275802612305,96.49436950683594,4,"[53.790225982666016, 63.97673034667969, 67.2484359741211, 69.05517578125]","[53.790225982666016, 55.487762451171875, 58.75946807861328, 69.05517578125]","[94.69999694824219, 90.22286224365234, 100.9295425415039, 94.69999694824219]","[192.10000610351562, 187.25222778320312, 197.9589080810547, 192.10000610351562]","[2321.846435546875, 2376.846435546875, 2601.846435546875, 2656.846435546875]",False
1108,504487,13490.054343621508,0,"[-58.185001373291016, -68.3089828491211, -37.597110748291016, -47.590003967285156, -23.485000610351562, -34.480255126953125, -12.390003204345703, 13.015003204345703, 36.61528396606445, 24.485000610351562]","[7826.099609375, 7895.900390625, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8717.900390625, 9193.099609375, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.0, -0.0, -0.08748923242092133, -0.0]",-0.03610946238040924,0.019513307139277455,-85.57006072998047,45.89364242553711,4,"[-84.22647094726562, -85.34493255615234, -93.11726379394531, -96.63984680175781]","[-84.22647094726562, -89.66786193847656, -97.44019317626953, -96.63984680175781]","[-0.8999992609024048, 6.925812244415283, 38.948116302490234, -0.9000007510185242]","[48.70000076293945, 56.337066650390625, 88.359375, 96.5]","[2313.153564453125, 2368.153564453125, 2586.846435546875, 2656.846435546875]",True
1109,504487,1828.979840294138,0,"[1308.4150390625, 1284.7095947265625, 1475.2899169921875, 1782.2349853515625, 1756.3544921875, 1958.322998046875, 1932.3900146484375, 2275.66015625, 2246.173095703125, 2428.18994140625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.0]",-0.07989829778671265,0.09605658799409866,-126.48213195800781,167.37771606445312,4,"[-124.61622619628906, -127.44380187988281, -138.72470092773438, -150.69834899902344]","[-124.61622619628906, -135.93276977539062, -147.2136688232422, -150.69834899902344]","[94.69999694824219, 94.41722869873047, 95.46198272705078, 190.3000030517578]","[192.10000610351562, 191.44659423828125, 192.49134826660156, 287.70001220703125]","[2328.153564453125, 2383.153564453125, 2608.153564453125, 2656.846435546875]",False
1110,504487,1763.5248329899498,0,"[-1811.0599365234375, -1979.7073974609375, -1816.586669921875, -1986.4149169921875, -2391.348876953125, -2566.4599609375, -2977.534912109375, -3158.021484375, -2978.859375, -3159.514892578125]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.028199793770909306,0.15529099106788635,81.1604232788086,380.6842346191406,3,"[80.2457504272461, 91.60371398925781, 89.79804992675781]","[80.2457504272461, 83.11473846435547, 89.79804992675781]","[285.8999938964844, 378.52197265625, 381.5]","[383.29998779296875, 475.55133056640625, 478.8999938964844]","[2321.846435546875, 2593.153564453125, 2663.153564453125]",True
1111,504487,1872.024385755028,0,"[-1098.965087890625, -1271.919189453125, -1237.6400146484375, -1735.1568603515625, -1514.2110595703125, -1696.614990234375, -2021.739990234375, -2210.4404296875, -1977.3233642578125, -2166.590087890625]","[7826.09912109375, 7895.89990234375, 8035.90087890625, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.09961384534835815,0.18139319121837616,219.97434997558594,424.2870178222656,5,"[217.65414428710938, 225.91384887695312, 253.4226531982422, 252.34292602539062, 250.33164978027344]","[217.65414428710938, 217.4248809814453, 244.93368530273438, 243.8539581298828, 250.33164978027344]","[381.5, 376.3671569824219, 384.2191162109375, 375.9007263183594, 477.1000061035156]","[478.8999938964844, 473.3965148925781, 481.2485046386719, 472.9300842285156, 574.5]","[2328.153564453125, 2368.153564453125, 2608.153564453125, 2593.153564453125, 2656.846435546875]",True
1112,504487,1702.1001960105164,0,"[965.114990234375, 946.1212768554688, 1124.8514404296875, 1105.840087890625, 1434.340087890625, 1415.3819580078125, 1603.7537841796875, 1584.4849853515625, 1929.7650146484375, 1909.090576171875, 2104.78515625, 2084.264892578125]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.12957435846328735,0.08702275902032854,-324.84783935546875,244.59518432617188,4,"[-321.1455078125, -324.77191162109375, -350.759033203125, -364.512451171875]","[-321.1455078125, -333.2608947753906, -359.24798583984375, -364.512451171875]","[190.3000030517578, 190.8572998046875, 189.66563415527344, 190.3000030517578]","[287.70001220703125, 287.88665771484375, 286.69500732421875, 287.70001220703125]","[2321.846435546875, 2376.846435546875, 2601.846435546875, 2656.846435546875]",False
